BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.58	64.43	68.40	68.40
0.71	74.19	94.03	94.03
0.00	19.49	32.45	32.45
0.28	28.81	63.18	63.18
0.18	28.40	47.52	47.52
0.76	80.03	88.16	88.16
0.00	10.68	41.06	41.06
0.52	53.01	62.49	62.49
0.52	59.86	67.69	67.69
0.00	22.06	43.57	43.57
0.20	28.92	54.46	54.46
0.30	43.53	72.53	72.53
0.23	35.77	51.78	51.78
0.20	25.92	65.55	65.55
0.00	18.45	40.23	40.23
0.00	11.77	45.78	45.78
0.23	29.82	63.42	63.42
0.00	17.49	56.58	56.58
0.00	10.62	44.74	44.74
0.38	41.41	49.64	49.64
0.00	13.83	47.42	47.42
0.46	49.20	64.55	64.55
0.60	59.44	61.70	61.70
0.39	48.33	76.51	76.51
0.26	27.97	66.08	66.08
0.00	8.69	46.68	46.68
0.00	14.93	55.32	55.32
0.69	74.27	69.06	69.06
0.35	36.34	60.83	60.83
0.34	34.64	67.28	67.28
0.45	51.45	55.79	55.79
0.00	12.98	46.01	46.01
0.31	35.40	56.01	56.01
0.41	51.29	74.21	74.21
0.37	42.30	71.44	71.44
0.27	32.35	57.36	57.36
