BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.21	20.30	61.56	61.56
0.00	14.13	43.48	43.48
0.30	35.49	65.31	65.31
0.27	27.55	68.36	68.36
0.28	30.40	62.06	62.06
0.50	52.39	67.59	67.59
0.84	82.82	83.33	83.33
0.69	70.83	81.53	81.53
0.00	35.74	59.48	59.48
0.50	46.15	72.45	72.45
0.21	27.57	57.47	57.47
0.32	35.34	69.35	69.35
0.50	52.74	74.05	74.05
0.59	66.43	67.56	67.56
0.55	61.66	86.15	86.15
0.00	26.08	85.65	85.65
0.00	10.94	60.92	60.92
0.42	47.32	61.65	61.65
0.67	68.64	79.54	79.54
0.29	36.14	57.36	57.36
0.34	47.03	55.90	55.90
0.34	43.11	68.14	68.14
0.37	36.32	69.87	69.87
0.60	61.15	74.52	74.52
0.50	54.86	72.36	72.36
0.00	10.57	51.43	51.43
0.70	70.68	77.45	77.45
0.42	52.10	73.07	73.07
0.00	42.73	83.99	83.99
0.32	29.16	60.79	60.79
0.47	48.04	71.93	71.93
0.34	34.31	53.40	53.40
0.12	14.86	53.44	53.44
0.13	21.84	56.36	56.36
0.00	25.77	54.44	54.44
0.28	30.50	54.45	54.45
0.64	67.03	71.05	71.05
0.25	37.38	73.63	73.63
0.65	60.33	74.44	74.44
0.35	34.78	76.34	76.34
0.25	35.53	62.73	62.73
0.42	44.24	67.71	67.71
0.00	20.67	65.73	65.73
0.00	48.15	62.18	62.18
0.00	7.05	34.87	34.87
0.15	24.64	52.41	52.41
0.23	32.11	53.33	53.33
0.08	11.88	57.34	57.34
0.26	39.39	75.44	75.44
0.26	45.60	61.27	61.27
0.46	52.01	71.24	71.24
0.12	17.87	67.11	67.11
0.31	37.32	69.98	69.98
0.65	72.63	81.13	81.13
0.52	61.31	67.52	67.52
0.09	14.78	58.40	58.40
0.41	47.97	65.90	65.90
0.10	30.29	53.38	53.38
0.34	37.92	80.90	80.90
0.39	44.83	51.79	51.79
0.50	58.70	78.66	78.66
0.21	27.20	51.44	51.44
0.70	66.87	85.27	85.27
0.63	69.44	71.08	71.08
0.66	67.38	87.70	87.70
0.00	18.08	37.36	37.36
1.00	100.00	100.00	100.00
0.85	86.56	93.30	93.30
0.30	38.71	57.06	57.06
0.34	37.74	58.72	58.72
0.15	17.30	67.67	67.67
0.31	42.31	67.13	67.13
0.70	76.98	72.64	72.64
0.50	58.35	77.40	77.40
0.34	40.10	60.64	60.64
0.26	33.18	60.41	60.41
0.42	52.57	66.64	66.64
0.40	37.19	62.36	62.36
0.00	20.56	59.15	59.15
0.38	37.72	59.57	59.57
0.47	56.46	61.85	61.85
0.67	71.73	82.26	82.26
0.00	27.78	56.38	56.38
0.52	59.62	67.26	67.26
0.48	58.20	61.20	61.20
0.38	44.48	48.32	48.32
0.57	57.58	69.67	69.67
0.59	63.98	76.69	76.69
0.35	48.79	65.32	65.32
0.19	26.24	67.62	67.62
0.00	29.77	45.56	45.56
0.00	10.42	36.90	36.90
0.14	20.59	53.18	53.18
0.32	40.90	73.63	73.63
0.00	14.76	46.00	46.00
0.37	48.33	63.57	63.57
0.00	13.83	48.05	48.05
0.63	69.09	71.63	71.63
0.80	77.72	68.49	68.49
0.53	58.77	81.50	81.50
0.22	25.51	56.80	56.80
0.00	5.91	43.39	43.39
0.00	14.93	54.09	54.09
0.40	49.09	60.37	60.37
0.25	29.69	61.74	61.74
0.61	56.60	92.52	92.52
0.54	58.80	60.23	60.23
0.63	63.16	73.46	73.46
0.32	36.30	60.39	60.39
0.36	47.15	65.00	65.00
0.38	44.61	78.64	78.64
0.40	45.43	61.56	61.56
