BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.65	63.82	70.72	28.57
0.00	20.26	48.29	68.97
0.29	29.50	58.31	58.33
0.35	35.10	60.83	46.81
0.00	12.07	50.66	66.67
0.00	22.81	61.87	47.37
0.73	73.34	75.49	32.10
0.57	56.97	72.62	30.77
0.11	12.77	55.10	358.97
0.16	24.01	55.72	71.43
0.36	43.40	71.07	51.79
0.62	57.63	79.83	34.78
0.25	31.87	58.44	66.67
0.62	74.85	70.17	25.00
0.24	41.80	63.89	55.81
0.47	59.46	76.85	36.36
0.00	14.58	50.18	53.33
0.00	12.54	48.11	76.92
0.00	12.22	54.82	121.43
0.56	60.91	87.31	18.18
0.00	10.99	40.10	70.97
0.62	61.69	76.75	25.81
0.33	32.90	58.53	50.00
0.82	82.82	81.34	18.75
0.75	77.60	88.43	20.29
0.10	11.19	59.11	363.64
0.00	35.36	30.86	33.33
0.57	61.21	58.02	40.00
0.00	35.64	73.62	26.67
0.39	45.17	69.10	53.66
0.29	27.09	44.36	36.36
0.51	48.56	82.99	30.00
0.00	24.66	63.83	47.62
0.53	57.31	70.72	33.33
0.44	51.18	73.55	21.43
0.65	70.83	69.11	27.27
1.00	100.00	100.00	0.00
0.53	54.11	70.87	33.33
0.00	10.68	53.27	75.00
0.00	9.55	42.33	50.00
0.00	2.63	32.71	451.61
0.04	7.11	50.10	400.00
0.00	4.28	30.22	82.89
0.04	9.31	44.40	217.46
0.03	4.00	41.07	436.36
0.00	1.52	35.12	553.85
0.02	4.71	25.27	87.16
0.03	5.95	46.93	262.75
0.31	40.67	58.77	48.98
0.00	4.96	41.60	92.00
0.00	13.11	29.50	76.47
0.94	93.91	94.77	0.00
0.48	58.27	65.71	47.62
0.54	58.80	75.65	26.09
0.46	55.56	76.49	36.73
0.84	86.54	88.20	17.65
0.54	56.75	76.07	27.27
0.70	74.21	89.37	11.76
0.55	57.29	72.25	43.48
0.71	77.47	81.31	20.41
0.48	53.42	77.56	39.22
0.00	15.72	39.46	66.67
0.20	33.72	51.53	53.66
0.00	33.16	57.57	86.96
0.36	47.94	52.84	66.67
0.03	5.13	48.52	352.50
0.67	73.88	74.80	30.30
0.27	33.67	55.03	48.00
0.00	11.99	62.75	82.35
0.03	2.89	43.42	1460.00
0.24	30.61	64.58	45.83
0.46	51.59	82.76	46.15
0.27	27.30	56.02	48.28
0.40	44.58	66.40	43.75
0.00	10.70	60.49	73.68
0.07	9.73	68.63	613.33
0.47	46.83	78.95	56.00
0.00	7.27	46.07	109.09
0.00	1.05	16.71	1035.71
0.03	6.70	44.33	511.11
0.19	18.95	41.89	66.67
0.05	7.40	53.90	481.36
0.00	0.33	24.08	1390.48
0.00	2.36	43.60	587.76
0.04	4.60	44.73	738.46
0.47	57.07	67.83	46.88
0.00	5.98	39.24	96.77
0.04	6.79	47.06	674.42
0.00	0.62	19.30	1276.19
0.37	36.92	69.78	44.90
0.48	51.16	66.24	41.03
0.02	3.66	45.94	738.89
0.41	45.83	65.81	48.00
0.35	45.51	63.26	41.79
0.02	2.76	29.56	794.59
0.00	2.05	36.04	575.00
0.21	35.22	56.25	69.77
0.00	37.99	73.10	40.00
0.02	3.04	44.15	1081.48
0.00	0.59	23.74	954.84
0.00	17.04	32.18	64.71
0.00	0.89	24.52	1006.67
0.60	70.17	80.51	11.76
0.55	66.08	73.44	21.62
0.14	13.34	56.28	66.67
0.22	26.92	70.37	61.54
0.44	47.50	66.00	41.30
0.32	34.12	64.67	51.16
0.00	22.02	51.83	64.29
0.00	21.40	47.83	80.00
0.66	67.26	67.62	35.90
0.25	20.62	60.27	52.17
0.03	3.16	34.26	1021.43
0.20	24.95	56.95	66.67
0.37	42.93	62.51	51.28
0.16	25.38	38.40	71.43
0.07	7.69	56.34	427.27
0.00	14.87	64.48	95.24
0.23	22.69	66.71	57.69
0.25	37.42	55.56	50.00
0.00	15.73	51.87	85.71
0.13	17.77	54.38	100.00
0.30	48.96	69.06	36.36
0.02	2.53	42.72	1336.36
0.17	27.09	67.31	76.19
0.00	11.87	50.13	63.16
0.45	52.13	62.35	49.35
0.18	26.11	58.27	69.14
0.32	37.63	62.39	57.41
0.29	34.43	61.22	61.54
0.41	48.10	73.68	28.57
0.00	2.21	39.73	730.00
0.41	44.36	66.69	34.04
0.33	38.98	68.92	63.16
0.04	6.75	49.05	600.00
0.00	22.78	60.09	63.64
0.43	54.03	73.37	26.09
0.50	58.30	75.24	45.95
0.00	49.86	58.40	45.45
