BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.39	40.09	55.84	63.89
0.23	26.28	53.11	59.57
0.00	8.33	51.01	77.78
0.22	28.69	55.58	52.63
0.27	28.55	69.22	54.32
0.67	68.81	78.18	30.77
0.40	43.79	65.92	51.28
0.13	17.65	48.57	78.57
0.20	24.60	60.49	64.29
0.44	44.07	73.31	43.48
0.35	38.89	59.08	54.55
0.37	49.88	60.05	37.50
0.36	48.23	75.27	37.21
0.26	36.62	49.87	54.55
0.00	24.27	47.86	66.67
0.00	9.70	34.89	76.92
0.00	13.62	55.11	92.86
0.47	50.74	82.51	31.82
0.00	15.23	48.56	58.06
0.62	61.69	76.75	25.81
0.41	39.13	59.01	50.00
0.60	63.31	74.53	25.00
0.59	64.07	78.07	34.78
0.21	22.23	57.50	62.34
0.00	12.70	15.53	100.00
0.18	18.79	53.59	62.86
0.00	25.85	57.83	40.00
0.33	39.74	71.30	53.66
0.29	31.70	54.14	36.36
0.35	33.58	56.38	50.00
0.00	12.39	43.14	71.43
0.82	83.94	92.13	6.67
0.44	51.74	64.98	35.71
0.74	79.11	84.50	9.09
0.55	69.80	85.92	36.36
0.42	43.67	78.22	44.44
0.00	15.62	66.62	75.00
0.00	4.88	28.43	75.00
0.00	13.34	47.32	67.74
0.10	14.05	50.43	66.67
0.10	21.15	51.10	73.68
0.08	17.19	47.46	76.19
0.00	3.61	40.98	84.85
0.00	7.74	43.95	92.31
0.15	24.50	55.50	59.63
0.09	17.07	47.26	68.63
0.18	25.37	54.68	53.06
0.00	7.43	44.17	84.00
0.21	29.80	44.89	52.94
0.47	47.04	71.11	43.48
0.36	44.10	61.42	47.62
0.60	61.62	72.67	30.43
0.60	61.58	83.22	24.49
0.52	54.26	61.92	41.18
0.71	70.83	83.77	22.73
0.38	47.08	77.31	29.41
0.55	57.29	72.48	43.48
0.69	71.59	80.08	20.41
0.53	56.97	79.48	23.53
0.00	23.40	49.95	51.85
0.20	33.22	45.26	58.54
0.00	18.32	46.57	86.96
0.53	61.54	58.86	44.44
0.00	12.31	42.64	70.00
0.29	36.71	59.04	54.55
0.00	14.95	36.06	80.00
0.00	11.34	61.33	82.35
0.00	18.53	59.33	80.00
0.17	24.84	60.14	66.67
0.38	49.73	77.78	41.03
0.15	20.82	55.37	103.45
0.40	43.01	60.72	62.50
0.00	10.48	48.91	63.16
0.41	48.65	71.13	31.11
0.38	37.60	69.72	32.00
0.00	5.52	32.39	127.27
0.00	10.88	29.32	71.43
0.20	31.90	52.44	48.15
0.25	30.75	48.18	48.48
0.21	27.05	51.48	61.02
0.00	4.37	28.82	95.24
0.00	17.36	45.04	89.80
0.00	10.09	49.08	61.54
0.27	34.41	58.72	65.62
0.00	5.98	39.24	96.77
0.00	15.65	39.74	88.37
0.00	8.05	27.75	76.19
0.32	33.14	73.02	53.06
0.52	50.18	71.16	30.77
0.17	22.00	52.39	72.22
0.45	49.01	65.92	40.00
0.35	45.54	60.26	41.79
0.00	11.50	30.69	70.27
0.00	11.00	43.96	75.00
0.00	18.43	48.22	79.07
0.76	64.35	91.33	20.00
0.00	15.55	51.86	59.26
0.00	3.42	32.72	70.97
0.00	17.04	32.06	64.71
0.00	5.54	23.52	93.33
0.00	54.11	70.53	23.53
0.25	37.63	59.95	43.24
0.38	45.43	64.95	47.06
0.00	8.84	57.83	69.23
0.40	41.63	64.35	45.65
0.36	41.59	66.74	37.21
0.22	38.53	57.47	57.14
0.26	24.64	45.10	56.00
0.64	70.33	79.16	20.51
0.00	9.29	55.64	69.57
0.39	38.00	58.43	42.86
0.00	15.75	50.06	87.50
0.54	55.50	70.62	41.03
0.15	21.33	36.47	66.67
0.30	35.51	61.48	54.55
0.00	15.31	65.73	66.67
0.36	39.43	71.05	42.31
0.23	30.14	58.90	58.33
0.00	33.89	60.42	57.14
0.00	6.61	37.40	93.75
0.28	45.37	73.85	30.30
0.00	19.36	56.45	45.45
0.17	28.58	62.47	76.19
0.00	19.49	54.61	52.63
0.40	45.87	64.91	54.55
0.14	22.08	61.98	61.73
0.26	29.94	61.32	64.81
0.27	33.02	59.68	63.46
0.31	37.67	66.29	47.62
0.37	36.82	47.79	60.00
0.40	43.73	63.06	38.30
0.32	39.42	67.59	52.63
0.43	48.69	53.77	63.83
0.00	13.83	50.53	109.09
0.43	54.03	71.80	26.09
0.39	46.66	65.71	51.35
0.00	46.86	57.09	45.45
