BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.78	78.90	81.56	28.57
0.00	30.28	53.74	82.76
0.34	34.86	61.38	55.56
0.39	41.74	62.31	46.81
0.00	12.07	50.66	66.67
0.37	45.11	64.15	36.84
0.63	64.38	80.14	24.69
0.51	52.85	66.96	35.90
0.50	54.97	58.76	51.28
0.16	24.82	55.56	71.43
0.54	70.56	74.31	42.86
0.50	57.78	78.58	43.48
0.33	38.41	58.19	60.61
0.62	74.85	70.17	25.00
0.56	66.02	81.17	32.56
0.80	85.51	90.32	9.09
0.00	14.58	50.18	53.33
0.31	35.71	40.72	61.54
0.00	10.71	53.70	128.57
0.36	42.10	82.95	36.36
0.00	17.41	50.61	64.52
0.61	61.60	77.67	32.26
0.33	44.83	63.22	45.83
0.60	63.38	74.75	25.00
0.73	75.40	85.84	20.29
0.56	62.52	70.17	49.35
0.00	24.84	19.22	66.67
0.37	36.95	58.02	51.43
0.00	25.85	57.83	40.00
0.38	42.35	71.85	45.53
0.70	73.49	83.99	9.09
0.50	47.15	78.16	35.00
0.32	42.74	69.99	42.86
1.00	100.00	100.00	0.00
0.55	59.02	74.74	35.71
0.74	79.11	85.39	9.09
0.42	63.23	64.51	36.36
0.32	39.83	78.60	44.44
0.00	9.65	31.69	100.00
0.00	50.27	56.45	37.50
0.23	39.11	59.51	54.84
0.28	32.43	59.72	55.56
0.08	20.27	51.77	69.74
0.11	18.21	48.61	73.02
0.19	23.10	48.41	66.67
0.16	16.13	38.64	73.08
0.19	25.84	49.36	60.55
0.13	18.97	50.70	62.75
0.19	25.69	42.05	65.31
0.06	8.45	39.67	88.00
0.00	9.80	27.67	76.47
0.94	93.91	94.77	0.00
0.51	56.02	71.73	34.92
0.59	60.49	77.88	21.74
0.40	49.03	72.08	44.90
0.46	49.03	75.16	41.18
0.54	52.02	75.29	31.82
0.35	39.44	71.06	35.29
0.55	57.29	72.25	43.48
0.67	70.15	77.28	20.41
0.52	56.81	79.35	31.37
0.00	19.25	47.41	59.26
0.00	19.80	41.80	73.17
0.00	22.37	70.06	69.57
0.56	62.99	71.86	44.44
0.00	8.26	15.88	82.50
0.47	53.08	62.71	48.48
0.00	9.62	43.49	72.00
0.00	10.55	62.46	94.12
0.00	20.90	44.23	80.00
0.34	41.71	73.87	50.00
0.73	78.26	88.99	10.26
0.48	52.64	68.65	55.17
0.42	45.72	56.71	56.25
0.00	39.83	69.11	52.63
0.61	68.06	72.80	35.56
0.77	78.25	80.33	32.00
0.00	4.20	22.37	163.64
0.00	10.12	32.06	85.71
0.17	28.66	45.93	55.56
0.29	32.92	49.67	48.48
0.23	31.96	53.62	64.41
0.00	3.23	26.88	114.29
0.00	10.63	50.52	89.80
0.30	28.84	51.85	56.41
0.48	51.59	67.82	53.12
0.00	6.48	44.79	90.32
0.24	36.81	58.04	65.12
0.00	8.14	26.78	76.19
0.79	81.37	90.23	12.24
0.79	79.68	71.70	25.64
0.14	19.62	53.01	77.78
0.38	46.55	65.70	56.00
0.22	26.49	54.31	59.70
0.00	16.26	33.25	64.86
0.19	26.24	47.00	66.67
0.00	23.87	51.89	74.42
0.54	64.35	82.98	20.00
0.22	32.24	58.26	51.85
0.00	5.40	34.26	83.87
0.00	17.04	31.88	64.71
0.00	6.44	27.10	93.33
1.00	100.00	100.00	0.00
0.45	55.48	70.26	32.43
0.52	55.52	71.95	39.22
0.22	26.92	70.37	61.54
0.53	56.93	67.38	39.13
0.39	42.06	63.27	41.86
0.00	19.14	50.81	67.86
0.29	27.84	59.29	64.00
0.51	54.97	69.71	41.03
0.34	33.93	73.62	34.78
0.63	59.23	66.37	35.71
0.19	24.45	54.94	70.83
0.45	52.72	72.44	41.03
0.18	25.92	42.96	61.90
0.32	36.82	64.18	51.52
0.00	20.69	70.70	76.19
0.36	36.26	71.64	46.15
0.00	17.31	52.65	91.67
0.00	8.60	47.99	104.76
0.00	4.89	41.14	106.25
0.30	48.96	69.06	36.36
0.29	31.17	49.61	72.73
0.16	26.24	58.91	85.71
0.00	11.87	55.51	63.16
0.41	53.88	71.13	54.55
0.19	30.73	60.80	69.14
0.40	46.10	75.01	44.44
0.31	38.16	59.77	65.38
0.34	40.32	70.83	38.10
0.17	18.98	37.16	70.00
0.41	43.73	65.63	34.04
0.39	45.59	74.81	42.11
0.28	36.42	52.69	59.57
0.00	16.54	49.07	90.91
0.00	27.93	64.37	43.48
0.49	57.84	76.96	43.24
0.00	32.62	55.85	45.45
